
0it [00:00, ?it/s]
2760it [10:04,  2.52it/s, bound:879 nc:323 ncall:3.1e+05 eff:0.9% logz=40.30+/-0.18 dlogz:11.192>0.1]
2763it [10:04,  3.28it/s, bound:882 nc:327 ncall:3.1e+05 eff:0.9% logz=40.32+/-0.18 dlogz:11.163>0.1]
2765it [10:08,  1.62it/s, bound:884 nc:287 ncall:3.1e+05 eff:0.9% logz=40.34+/-0.18 dlogz:11.144>0.1]
2768it [10:12,  1.24it/s, bound:887 nc:286 ncall:3.1e+05 eff:0.9% logz=40.36+/-0.18 dlogz:11.114>0.1]
2771it [10:12,  1.72it/s, bound:890 nc:307 ncall:3.1e+05 eff:0.9% logz=40.38+/-0.18 dlogz:11.085>0.1]
2773it [10:16,  1.13it/s, bound:892 nc:343 ncall:3.1e+05 eff:0.9% logz=40.39+/-0.18 dlogz:11.066>0.1]
2777it [10:16,  1.80it/s, bound:895 nc:320 ncall:3.1e+05 eff:0.9% logz=40.42+/-0.18 dlogz:11.027>0.1]
2780it [10:16,  2.46it/s, bound:898 nc:383 ncall:3.1e+05 eff:0.9% logz=40.44+/-0.18 dlogz:10.999>0.1]
2782it [10:20,  1.35it/s, bound:900 nc:374 ncall:3.1e+05 eff:0.9% logz=40.46+/-0.18 dlogz:10.980>0.1]
2786it [10:20,  2.12it/s, bound:903 nc:310 ncall:3.2e+05 eff:0.9% logz=40.49+/-0.18 dlogz:10.942>0.1]
2789it [10:24,  1.40it/s, bound:905 nc:235 ncall:3.2e+05 eff:0.9% logz=40.51+/-0.18 dlogz:10.913>0.1]
2791it [10:24,  1.76it/s, bound:907 nc:284 ncall:3.2e+05 eff:0.9% logz=40.52+/-0.18 dlogz:10.894>0.1]
2794it [10:24,  2.49it/s, bound:910 nc:277 ncall:3.2e+05 eff:0.9% logz=40.54+/-0.18 dlogz:10.866>0.1]
2797it [10:27,  1.64it/s, bound:913 nc:288 ncall:3.2e+05 eff:0.9% logz=40.56+/-0.18 dlogz:10.837>0.1]
2800it [10:28,  2.29it/s, bound:916 nc:264 ncall:3.2e+05 eff:0.9% logz=40.58+/-0.18 dlogz:10.808>0.1]
2803it [10:28,  3.17it/s, bound:919 nc:239 ncall:3.2e+05 eff:0.9% logz=40.61+/-0.18 dlogz:10.779>0.1]
2805it [10:31,  1.60it/s, bound:920 nc:337 ncall:3.2e+05 eff:0.9% logz=40.62+/-0.18 dlogz:10.760>0.1]
2807it [10:31,  2.06it/s, bound:922 nc:251 ncall:3.2e+05 eff:0.9% logz=40.63+/-0.18 dlogz:10.741>0.1]
2810it [10:31,  2.99it/s, bound:925 nc:260 ncall:3.2e+05 eff:0.9% logz=40.66+/-0.18 dlogz:10.712>0.1]
2813it [10:35,  1.66it/s, bound:927 nc:344 ncall:3.2e+05 eff:0.9% logz=40.68+/-0.18 dlogz:10.683>0.1]
2816it [10:35,  2.37it/s, bound:929 nc:277 ncall:3.2e+05 eff:0.9% logz=40.70+/-0.18 dlogz:10.655>0.1]
2820it [10:35,  3.62it/s, bound:932 nc:304 ncall:3.3e+05 eff:0.9% logz=40.72+/-0.18 dlogz:10.618>0.1]
2823it [10:39,  1.83it/s, bound:935 nc:325 ncall:3.3e+05 eff:0.9% logz=40.74+/-0.18 dlogz:10.591>0.1]
2825it [10:39,  2.27it/s, bound:937 nc:253 ncall:3.3e+05 eff:0.9% logz=40.76+/-0.18 dlogz:10.573>0.1]
2827it [10:39,  2.86it/s, bound:939 nc:264 ncall:3.3e+05 eff:0.9% logz=40.77+/-0.18 dlogz:10.554>0.1]
2829it [10:44,  1.13it/s, bound:941 nc:326 ncall:3.3e+05 eff:0.9% logz=40.78+/-0.18 dlogz:10.536>0.1]
2831it [10:44,  1.50it/s, bound:943 nc:319 ncall:3.3e+05 eff:0.9% logz=40.80+/-0.18 dlogz:10.518>0.1]
2833it [10:44,  2.00it/s, bound:945 nc:335 ncall:3.3e+05 eff:0.9% logz=40.81+/-0.18 dlogz:10.499>0.1]
2836it [10:44,  3.00it/s, bound:948 nc:376 ncall:3.3e+05 eff:0.9% logz=40.83+/-0.18 dlogz:10.472>0.1]
2838it [10:49,  1.13it/s, bound:950 nc:336 ncall:3.3e+05 eff:0.9% logz=40.84+/-0.18 dlogz:10.454>0.1]
2840it [10:49,  1.52it/s, bound:952 nc:  1 ncall:3.3e+05 eff:0.9% logz=41.51+/-0.19 dlogz:9.521>0.1] 
2842it [10:49,  2.05it/s, bound:954 nc:360 ncall:3.3e+05 eff:0.9% logz=40.87+/-0.18 dlogz:10.417>0.1]
2845it [10:54,  1.20it/s, bound:957 nc:351 ncall:3.3e+05 eff:0.9% logz=40.89+/-0.18 dlogz:10.390>0.1]
2848it [10:54,  1.80it/s, bound:960 nc:258 ncall:3.3e+05 eff:0.9% logz=40.91+/-0.18 dlogz:10.363>0.1]
2851it [10:54,  2.60it/s, bound:963 nc:297 ncall:3.4e+05 eff:0.9% logz=40.93+/-0.18 dlogz:10.336>0.1]
2853it [10:57,  1.37it/s, bound:965 nc:322 ncall:3.4e+05 eff:0.8% logz=40.94+/-0.18 dlogz:10.318>0.1]
2856it [10:58,  2.02it/s, bound:968 nc:301 ncall:3.4e+05 eff:0.8% logz=40.96+/-0.18 dlogz:10.292>0.1]
2858it [10:58,  2.59it/s, bound:970 nc:249 ncall:3.4e+05 eff:0.8% logz=40.97+/-0.18 dlogz:10.274>0.1]
2861it [11:01,  1.44it/s, bound:973 nc:272 ncall:3.4e+05 eff:0.8% logz=40.99+/-0.18 dlogz:10.248>0.1]
2864it [11:02,  2.09it/s, bound:976 nc:284 ncall:3.4e+05 eff:0.8% logz=41.01+/-0.18 dlogz:10.221>0.1]
2867it [11:02,  2.95it/s, bound:979 nc:254 ncall:3.4e+05 eff:0.8% logz=41.03+/-0.19 dlogz:10.195>0.1]
2869it [11:05,  1.56it/s, bound:981 nc:348 ncall:3.4e+05 eff:0.8% logz=41.04+/-0.19 dlogz:10.177>0.1]
2872it [11:05,  2.27it/s, bound:984 nc:278 ncall:3.4e+05 eff:0.8% logz=41.06+/-0.19 dlogz:10.150>0.1]
2875it [11:05,  3.20it/s, bound:987 nc:306 ncall:3.4e+05 eff:0.8% logz=41.08+/-0.19 dlogz:10.122>0.1]
2877it [11:09,  1.48it/s, bound:988 nc:313 ncall:3.4e+05 eff:0.8% logz=41.10+/-0.19 dlogz:10.104>0.1]
2879it [11:09,  1.93it/s, bound:990 nc:290 ncall:3.4e+05 eff:0.8% logz=41.11+/-0.19 dlogz:10.086>0.1]
2882it [11:09,  2.83it/s, bound:993 nc:301 ncall:3.4e+05 eff:0.8% logz=41.13+/-0.19 dlogz:10.059>0.1]
2885it [11:13,  1.52it/s, bound:996 nc:184 ncall:3.5e+05 eff:0.8% logz=41.15+/-0.19 dlogz:10.032>0.1]
2891it [11:13,  2.88it/s, bound:999 nc:399 ncall:3.5e+05 eff:0.8% logz=41.19+/-0.19 dlogz:9.977>0.1] 
2894it [11:16,  2.10it/s, bound:1002 nc:178 ncall:3.5e+05 eff:0.8% logz=41.21+/-0.19 dlogz:9.950>0.1]
2900it [11:16,  3.53it/s, bound:1005 nc:173 ncall:3.5e+05 eff:0.8% logz=41.25+/-0.19 dlogz:9.895>0.1]
2903it [11:19,  2.17it/s, bound:1006 nc:195 ncall:3.5e+05 eff:0.8% logz=41.27+/-0.19 dlogz:9.868>0.1]
2906it [11:19,  2.80it/s, bound:1009 nc:224 ncall:3.5e+05 eff:0.8% logz=41.29+/-0.19 dlogz:9.841>0.1]
2909it [11:22,  1.90it/s, bound:1011 nc:310 ncall:3.5e+05 eff:0.8% logz=41.31+/-0.19 dlogz:9.814>0.1]
2914it [11:22,  3.00it/s, bound:1014 nc:177 ncall:3.5e+05 eff:0.8% logz=41.34+/-0.19 dlogz:9.770>0.1]
2917it [11:24,  2.27it/s, bound:1015 nc:203 ncall:3.5e+05 eff:0.8% logz=41.36+/-0.19 dlogz:9.743>0.1]
2920it [11:25,  3.00it/s, bound:1017 nc:216 ncall:3.5e+05 eff:0.8% logz=41.37+/-0.19 dlogz:9.717>0.1]
2925it [11:28,  2.07it/s, bound:1019 nc:211 ncall:3.5e+05 eff:0.8% logz=41.41+/-0.19 dlogz:9.673>0.1]
2928it [11:28,  2.68it/s, bound:1021 nc:305 ncall:3.6e+05 eff:0.8% logz=41.42+/-0.19 dlogz:9.647>0.1]
2932it [11:28,  3.80it/s, bound:1024 nc:219 ncall:3.6e+05 eff:0.8% logz=41.45+/-0.19 dlogz:9.613>0.1]
2935it [11:32,  1.88it/s, bound:1025 nc:203 ncall:3.6e+05 eff:0.8% logz=41.47+/-0.19 dlogz:9.587>0.1]
2939it [11:33,  2.71it/s, bound:1028 nc:208 ncall:3.6e+05 eff:0.8% logz=41.49+/-0.19 dlogz:9.552>0.1]
2942it [11:36,  1.72it/s, bound:1030 nc:221 ncall:3.6e+05 eff:0.8% logz=41.51+/-0.19 dlogz:9.527>0.1]
2948it [11:36,  2.91it/s, bound:1033 nc:170 ncall:3.6e+05 eff:0.8% logz=41.55+/-0.19 dlogz:9.476>0.1]
2951it [11:40,  1.79it/s, bound:1034 nc:244 ncall:3.6e+05 eff:0.8% logz=41.56+/-0.19 dlogz:9.451>0.1]
2955it [11:40,  2.52it/s, bound:1037 nc:387 ncall:3.6e+05 eff:0.8% logz=41.59+/-0.19 dlogz:9.417>0.1]
2958it [11:44,  1.70it/s, bound:1039 nc:215 ncall:3.6e+05 eff:0.8% logz=41.61+/-0.19 dlogz:9.392>0.1]
2961it [11:44,  2.25it/s, bound:1042 nc:349 ncall:3.6e+05 eff:0.8% logz=41.62+/-0.19 dlogz:9.366>0.1]
2965it [11:47,  1.68it/s, bound:1045 nc:234 ncall:3.7e+05 eff:0.8% logz=41.65+/-0.19 dlogz:9.333>0.1]
2969it [11:47,  2.43it/s, bound:1047 nc:230 ncall:3.7e+05 eff:0.8% logz=41.67+/-0.19 dlogz:9.299>0.1]
2973it [11:51,  1.72it/s, bound:1049 nc:207 ncall:3.7e+05 eff:0.8% logz=41.69+/-0.19 dlogz:9.266>0.1]
2977it [11:51,  2.44it/s, bound:1052 nc:619 ncall:3.7e+05 eff:0.8% logz=41.72+/-0.19 dlogz:9.234>0.1]
2980it [11:55,  1.65it/s, bound:1054 nc:215 ncall:3.7e+05 eff:0.8% logz=41.73+/-0.19 dlogz:9.210>0.1]
2985it [11:55,  2.57it/s, bound:1057 nc:252 ncall:3.7e+05 eff:0.8% logz=41.76+/-0.19 dlogz:9.169>0.1]
2988it [11:58,  1.76it/s, bound:1060 nc:232 ncall:3.7e+05 eff:0.8% logz=41.78+/-0.19 dlogz:9.145>0.1]
2991it [11:59,  2.32it/s, bound:1062 nc:  1 ncall:3.7e+05 eff:0.8% logz=42.33+/-0.19 dlogz:8.290>0.1]
2996it [12:02,  1.86it/s, bound:1064 nc:462 ncall:3.7e+05 eff:0.8% logz=41.82+/-0.19 dlogz:9.082>0.1]
3000it [12:02,  2.59it/s, bound:1067 nc:242 ncall:3.7e+05 eff:0.8% logz=41.84+/-0.19 dlogz:9.051>0.1]
3002it [12:02,  3.06it/s, bound:1069 nc:384 ncall:3.8e+05 eff:0.8% logz=41.85+/-0.19 dlogz:9.035>0.1]
3004it [12:06,  1.58it/s, bound:1071 nc:312 ncall:3.8e+05 eff:0.8% logz=41.86+/-0.19 dlogz:9.020>0.1]
3007it [12:06,  2.20it/s, bound:1074 nc:320 ncall:3.8e+05 eff:0.8% logz=41.88+/-0.19 dlogz:8.997>0.1]
3010it [12:06,  3.02it/s, bound:1077 nc:314 ncall:3.8e+05 eff:0.8% logz=41.89+/-0.19 dlogz:8.974>0.1]
3012it [12:10,  1.52it/s, bound:1079 nc:248 ncall:3.8e+05 eff:0.8% logz=41.90+/-0.19 dlogz:8.958>0.1]
3017it [12:10,  2.63it/s, bound:1082 nc:257 ncall:3.8e+05 eff:0.8% logz=41.93+/-0.19 dlogz:8.920>0.1]
3020it [12:14,  1.58it/s, bound:1084 nc:295 ncall:3.8e+05 eff:0.8% logz=41.94+/-0.19 dlogz:8.898>0.1]
3022it [12:14,  1.95it/s, bound:1086 nc:334 ncall:3.8e+05 eff:0.8% logz=41.95+/-0.19 dlogz:8.882>0.1]
3024it [12:14,  2.45it/s, bound:1088 nc:330 ncall:3.8e+05 eff:0.8% logz=41.96+/-0.19 dlogz:8.867>0.1]
3026it [12:14,  3.12it/s, bound:1090 nc:306 ncall:3.8e+05 eff:0.8% logz=41.97+/-0.19 dlogz:8.852>0.1]
3028it [12:18,  1.31it/s, bound:1092 nc:322 ncall:3.8e+05 eff:0.8% logz=41.98+/-0.19 dlogz:8.837>0.1]
3031it [12:18,  1.98it/s, bound:1095 nc:316 ncall:3.8e+05 eff:0.8% logz=42.00+/-0.19 dlogz:8.815>0.1]
3034it [12:19,  2.86it/s, bound:1098 nc:336 ncall:3.9e+05 eff:0.8% logz=42.01+/-0.19 dlogz:8.793>0.1]
3036it [12:23,  1.31it/s, bound:1100 nc:394 ncall:3.9e+05 eff:0.8% logz=42.02+/-0.19 dlogz:8.779>0.1]
3038it [12:23,  1.73it/s, bound:1102 nc:  1 ncall:3.9e+05 eff:0.9% logz=44.11+/-0.21 dlogz:6.042>0.1]
3041it [12:23,  2.58it/s, bound:1105 nc:321 ncall:3.9e+05 eff:0.8% logz=42.05+/-0.19 dlogz:9.554>0.1]
3044it [12:27,  1.32it/s, bound:1108 nc:295 ncall:3.9e+05 eff:0.8% logz=42.06+/-0.19 dlogz:9.532>0.1]
3046it [12:27,  1.71it/s, bound:1110 nc:  1 ncall:3.9e+05 eff:0.8% logz=42.50+/-0.19 dlogz:8.831>0.1]
3049it [12:28,  2.50it/s, bound:1113 nc:282 ncall:3.9e+05 eff:0.8% logz=42.08+/-0.19 dlogz:9.496>0.1]
3052it [12:31,  1.52it/s, bound:1116 nc:214 ncall:3.9e+05 eff:0.8% logz=42.10+/-0.19 dlogz:9.474>0.1]
3055it [12:31,  2.18it/s, bound:1118 nc:352 ncall:3.9e+05 eff:0.8% logz=42.11+/-0.19 dlogz:9.453>0.1]
3058it [12:31,  3.07it/s, bound:1120 nc:  1 ncall:3.9e+05 eff:0.9% logz=44.56+/-0.22 dlogz:5.188>0.1]
3061it [12:35,  1.61it/s, bound:1122 nc:348 ncall:3.9e+05 eff:0.8% logz=42.14+/-0.19 dlogz:9.410>0.1]
3063it [12:35,  2.04it/s, bound:1124 nc:291 ncall:3.9e+05 eff:0.8% logz=42.15+/-0.19 dlogz:9.396>0.1]
3066it [12:35,  2.91it/s, bound:1127 nc:312 ncall:3.9e+05 eff:0.8% logz=42.16+/-0.19 dlogz:9.375>0.1]
3068it [12:39,  1.45it/s, bound:1129 nc:235 ncall:4.0e+05 eff:0.8% logz=42.17+/-0.19 dlogz:9.361>0.1]
3073it [12:39,  2.59it/s, bound:1132 nc:231 ncall:4.0e+05 eff:0.8% logz=42.19+/-0.19 dlogz:9.326>0.1]
3076it [12:43,  1.49it/s, bound:1135 nc:300 ncall:4.0e+05 eff:0.8% logz=42.21+/-0.19 dlogz:9.305>0.1]
3079it [12:43,  2.04it/s, bound:1138 nc:290 ncall:4.0e+05 eff:0.8% logz=42.22+/-0.19 dlogz:9.283>0.1]
3081it [12:44,  2.52it/s, bound:1140 nc:311 ncall:4.0e+05 eff:0.8% logz=42.23+/-0.19 dlogz:9.269>0.1]
3083it [12:47,  1.37it/s, bound:1142 nc:286 ncall:4.0e+05 eff:0.8% logz=42.24+/-0.19 dlogz:9.255>0.1]
3085it [12:47,  1.79it/s, bound:1144 nc:336 ncall:4.0e+05 eff:0.8% logz=42.25+/-0.19 dlogz:9.241>0.1]
3088it [12:47,  2.64it/s, bound:1147 nc:293 ncall:4.0e+05 eff:0.8% logz=42.26+/-0.19 dlogz:9.220>0.1]
3091it [12:51,  1.45it/s, bound:1150 nc:294 ncall:4.0e+05 eff:0.8% logz=42.28+/-0.19 dlogz:9.199>0.1]
3093it [12:51,  1.87it/s, bound:1152 nc:332 ncall:4.0e+05 eff:0.8% logz=42.28+/-0.19 dlogz:9.185>0.1]
3095it [12:52,  2.39it/s, bound:1155 nc:656 ncall:4.0e+05 eff:0.8% logz=42.29+/-0.19 dlogz:9.171>0.1]
3097it [12:52,  3.12it/s, bound:1157 nc:300 ncall:4.0e+05 eff:0.8% logz=42.30+/-0.19 dlogz:9.157>0.1]
3099it [12:56,  1.29it/s, bound:1159 nc:348 ncall:4.1e+05 eff:0.8% logz=42.31+/-0.19 dlogz:9.144>0.1]
3101it [12:56,  1.75it/s, bound:1161 nc:334 ncall:4.1e+05 eff:0.8% logz=42.32+/-0.19 dlogz:9.130>0.1]
3104it [12:56,  2.66it/s, bound:1164 nc:334 ncall:4.1e+05 eff:0.8% logz=42.33+/-0.19 dlogz:9.109>0.1]
3106it [13:00,  1.20it/s, bound:1166 nc:320 ncall:4.1e+05 eff:0.8% logz=42.34+/-0.19 dlogz:9.095>0.1]
3108it [13:00,  1.61it/s, bound:1168 nc:306 ncall:4.1e+05 eff:0.8% logz=42.35+/-0.19 dlogz:9.081>0.1]
3111it [13:00,  2.46it/s, bound:1171 nc:284 ncall:4.1e+05 eff:0.8% logz=42.36+/-0.19 dlogz:9.061>0.1]
3113it [13:00,  3.19it/s, bound:1173 nc:399 ncall:4.1e+05 eff:0.8% logz=42.37+/-0.19 dlogz:9.047>0.1]
3115it [13:04,  1.52it/s, bound:1174 nc:247 ncall:4.1e+05 eff:0.8% logz=42.38+/-0.19 dlogz:9.033>0.1]
3118it [13:04,  2.33it/s, bound:1176 nc:213 ncall:4.1e+05 eff:0.8% logz=42.39+/-0.19 dlogz:9.012>0.1]
3122it [13:08,  1.55it/s, bound:1178 nc:324 ncall:4.1e+05 eff:0.8% logz=42.41+/-0.19 dlogz:8.985>0.1]
3124it [13:08,  1.96it/s, bound:1180 nc:376 ncall:4.1e+05 eff:0.8% logz=42.42+/-0.19 dlogz:8.971>0.1]
3127it [13:08,  2.80it/s, bound:1183 nc:312 ncall:4.1e+05 eff:0.8% logz=42.43+/-0.19 dlogz:8.951>0.1]
3130it [13:12,  1.53it/s, bound:1186 nc:300 ncall:4.1e+05 eff:0.8% logz=42.45+/-0.19 dlogz:8.931>0.1]
3132it [13:12,  1.95it/s, bound:1188 nc:330 ncall:4.2e+05 eff:0.8% logz=42.45+/-0.19 dlogz:8.917>0.1]
3135it [13:12,  2.80it/s, bound:1191 nc:316 ncall:4.2e+05 eff:0.8% logz=42.47+/-0.19 dlogz:8.897>0.1]
3138it [13:16,  1.45it/s, bound:1194 nc:339 ncall:4.2e+05 eff:0.8% logz=42.48+/-0.19 dlogz:8.877>0.1]
3140it [13:16,  1.85it/s, bound:1196 nc:345 ncall:4.2e+05 eff:0.8% logz=42.49+/-0.19 dlogz:8.863>0.1]
3143it [13:16,  2.68it/s, bound:1199 nc:349 ncall:4.2e+05 eff:0.7% logz=42.50+/-0.19 dlogz:8.843>0.1]
3146it [13:21,  1.37it/s, bound:1202 nc:331 ncall:4.2e+05 eff:0.7% logz=42.51+/-0.19 dlogz:8.823>0.1]
3149it [13:21,  1.96it/s, bound:1205 nc:325 ncall:4.2e+05 eff:0.7% logz=42.53+/-0.19 dlogz:8.803>0.1]
3152it [13:21,  2.73it/s, bound:1208 nc:297 ncall:4.2e+05 eff:0.7% logz=42.54+/-0.19 dlogz:8.783>0.1]
3154it [13:25,  1.39it/s, bound:1210 nc:311 ncall:4.2e+05 eff:0.7% logz=42.55+/-0.19 dlogz:8.769>0.1]
3156it [13:25,  1.80it/s, bound:1212 nc:280 ncall:4.2e+05 eff:0.7% logz=42.56+/-0.19 dlogz:8.756>0.1]
3158it [13:25,  2.34it/s, bound:1214 nc:369 ncall:4.2e+05 eff:0.7% logz=42.56+/-0.19 dlogz:8.742>0.1]
3160it [13:25,  3.06it/s, bound:1216 nc:347 ncall:4.3e+05 eff:0.7% logz=42.57+/-0.19 dlogz:8.729>0.1]
3162it [13:29,  1.29it/s, bound:1218 nc:331 ncall:4.3e+05 eff:0.7% logz=42.58+/-0.19 dlogz:8.716>0.1]
3165it [13:29,  1.99it/s, bound:1221 nc:343 ncall:4.3e+05 eff:0.7% logz=42.59+/-0.19 dlogz:8.695>0.1]
3167it [13:29,  2.60it/s, bound:1223 nc:356 ncall:4.3e+05 eff:0.7% logz=42.60+/-0.19 dlogz:8.682>0.1]
3169it [13:29,  3.39it/s, bound:1225 nc:303 ncall:4.3e+05 eff:0.7% logz=42.61+/-0.19 dlogz:8.668>0.1]
3171it [13:34,  1.18it/s, bound:1227 nc:358 ncall:4.3e+05 eff:0.7% logz=42.62+/-0.19 dlogz:8.655>0.1]
3173it [13:34,  1.61it/s, bound:1229 nc:414 ncall:4.3e+05 eff:0.7% logz=42.63+/-0.19 dlogz:8.641>0.1]
3175it [13:34,  2.19it/s, bound:1231 nc:360 ncall:4.3e+05 eff:0.7% logz=42.64+/-0.19 dlogz:8.628>0.1]
3178it [13:38,  1.29it/s, bound:1234 nc:291 ncall:4.3e+05 eff:0.7% logz=42.65+/-0.19 dlogz:8.608>0.1]
3181it [13:38,  1.93it/s, bound:1237 nc:331 ncall:4.3e+05 eff:0.7% logz=42.66+/-0.19 dlogz:8.588>0.1]
3184it [13:38,  2.80it/s, bound:1240 nc:348 ncall:4.3e+05 eff:0.7% logz=42.67+/-0.19 dlogz:8.567>0.1]
3186it [13:42,  1.38it/s, bound:1242 nc:311 ncall:4.3e+05 eff:0.7% logz=42.68+/-0.19 dlogz:8.554>0.1]
3189it [13:42,  2.03it/s, bound:1245 nc:286 ncall:4.4e+05 eff:0.7% logz=42.70+/-0.19 dlogz:8.534>0.1]
3192it [13:42,  2.93it/s, bound:1248 nc:  1 ncall:4.4e+05 eff:0.8% logz=43.09+/-0.19 dlogz:7.880>0.1]
3195it [13:45,  1.82it/s, bound:1251 nc:214 ncall:4.4e+05 eff:0.7% logz=42.72+/-0.19 dlogz:8.494>0.1]
3201it [13:45,  3.37it/s, bound:1254 nc:228 ncall:4.4e+05 eff:0.7% logz=42.75+/-0.19 dlogz:8.454>0.1]
3204it [13:49,  1.81it/s, bound:1256 nc:278 ncall:4.4e+05 eff:0.7% logz=42.76+/-0.19 dlogz:8.434>0.1]
3207it [13:49,  2.40it/s, bound:1259 nc:306 ncall:4.4e+05 eff:0.7% logz=42.77+/-0.19 dlogz:8.414>0.1]
3210it [13:53,  1.52it/s, bound:1262 nc:313 ncall:4.4e+05 eff:0.7% logz=42.78+/-0.19 dlogz:8.394>0.1]
3213it [13:53,  2.06it/s, bound:1265 nc:319 ncall:4.4e+05 eff:0.7% logz=42.80+/-0.19 dlogz:8.374>0.1]
3216it [13:53,  2.81it/s, bound:1268 nc:357 ncall:4.4e+05 eff:0.7% logz=42.81+/-0.19 dlogz:8.354>0.1]
3219it [13:58,  1.52it/s, bound:1272 nc:356 ncall:4.5e+05 eff:0.7% logz=42.82+/-0.19 dlogz:8.334>0.1]
3222it [13:58,  2.09it/s, bound:1275 nc:336 ncall:4.5e+05 eff:0.7% logz=42.83+/-0.19 dlogz:8.314>0.1]
3225it [14:02,  1.37it/s, bound:1278 nc:346 ncall:4.5e+05 eff:0.7% logz=42.85+/-0.19 dlogz:8.294>0.1]
3228it [14:02,  1.91it/s, bound:1281 nc:319 ncall:4.5e+05 eff:0.7% logz=42.86+/-0.19 dlogz:8.274>0.1]
3231it [14:02,  2.64it/s, bound:1284 nc:359 ncall:4.5e+05 eff:0.7% logz=42.87+/-0.19 dlogz:8.255>0.1]
3234it [14:06,  1.49it/s, bound:1287 nc:331 ncall:4.5e+05 eff:0.7% logz=42.88+/-0.19 dlogz:8.235>0.1]
3237it [14:06,  2.07it/s, bound:1290 nc:245 ncall:4.5e+05 eff:0.7% logz=42.89+/-0.19 dlogz:8.215>0.1]
3240it [14:06,  2.87it/s, bound:1293 nc:393 ncall:4.5e+05 eff:0.7% logz=42.91+/-0.19 dlogz:8.196>0.1]
3243it [14:10,  1.60it/s, bound:1296 nc:300 ncall:4.5e+05 eff:0.7% logz=42.92+/-0.19 dlogz:8.176>0.1]
3246it [14:10,  2.22it/s, bound:1299 nc:343 ncall:4.5e+05 eff:0.7% logz=42.93+/-0.19 dlogz:8.156>0.1]
3249it [14:15,  1.34it/s, bound:1302 nc:306 ncall:4.6e+05 eff:0.7% logz=42.94+/-0.19 dlogz:8.137>0.1]
3252it [14:15,  1.87it/s, bound:1305 nc:300 ncall:4.6e+05 eff:0.7% logz=42.95+/-0.19 dlogz:8.118>0.1]
3255it [14:15,  2.59it/s, bound:1308 nc:331 ncall:4.6e+05 eff:0.7% logz=42.97+/-0.19 dlogz:8.099>0.1]
3257it [14:19,  1.27it/s, bound:1310 nc:349 ncall:4.6e+05 eff:0.7% logz=42.97+/-0.19 dlogz:8.086>0.1]
3260it [14:19,  1.82it/s, bound:1313 nc:364 ncall:4.6e+05 eff:0.7% logz=42.99+/-0.19 dlogz:8.067>0.1]
3263it [14:19,  2.58it/s, bound:1316 nc:415 ncall:4.6e+05 eff:0.7% logz=43.00+/-0.19 dlogz:8.047>0.1]
3265it [14:23,  1.35it/s, bound:1318 nc:319 ncall:4.6e+05 eff:0.7% logz=43.01+/-0.19 dlogz:8.034>0.1]
3268it [14:23,  1.96it/s, bound:1321 nc:337 ncall:4.6e+05 eff:0.7% logz=43.02+/-0.19 dlogz:8.015>0.1]
3271it [14:24,  2.78it/s, bound:1324 nc:352 ncall:4.6e+05 eff:0.7% logz=43.03+/-0.19 dlogz:7.996>0.1]
3273it [14:27,  1.38it/s, bound:1326 nc:298 ncall:4.6e+05 eff:0.7% logz=43.04+/-0.19 dlogz:7.983>0.1]
3276it [14:27,  2.02it/s, bound:1329 nc:377 ncall:4.6e+05 eff:0.7% logz=43.05+/-0.19 dlogz:7.964>0.1]
3279it [14:28,  2.89it/s, bound:1332 nc:263 ncall:4.7e+05 eff:0.7% logz=43.06+/-0.19 dlogz:7.945>0.1]
3282it [14:31,  1.59it/s, bound:1335 nc:330 ncall:4.7e+05 eff:0.7% logz=43.07+/-0.19 dlogz:7.927>0.1]
3285it [14:31,  2.25it/s, bound:1338 nc:346 ncall:4.7e+05 eff:0.7% logz=43.08+/-0.19 dlogz:7.908>0.1]
3288it [14:32,  3.12it/s, bound:1341 nc:254 ncall:4.7e+05 eff:0.7% logz=43.09+/-0.19 dlogz:7.889>0.1]
3290it [14:35,  1.47it/s, bound:1343 nc:336 ncall:4.7e+05 eff:0.7% logz=43.10+/-0.19 dlogz:7.877>0.1]
3293it [14:35,  2.12it/s, bound:1346 nc:332 ncall:4.7e+05 eff:0.7% logz=43.11+/-0.19 dlogz:7.859>0.1]
3296it [14:36,  2.99it/s, bound:1349 nc:312 ncall:4.7e+05 eff:0.7% logz=43.12+/-0.19 dlogz:7.840>0.1]
3298it [14:39,  1.50it/s, bound:1351 nc:331 ncall:4.7e+05 eff:0.7% logz=43.13+/-0.19 dlogz:7.828>0.1]
3301it [14:39,  2.18it/s, bound:1354 nc:280 ncall:4.7e+05 eff:0.7% logz=43.14+/-0.19 dlogz:7.810>0.1]
3304it [14:39,  3.10it/s, bound:1357 nc:377 ncall:4.7e+05 eff:0.7% logz=43.15+/-0.19 dlogz:7.791>0.1]
3307it [14:43,  1.70it/s, bound:1360 nc:314 ncall:4.7e+05 eff:0.7% logz=43.16+/-0.19 dlogz:7.773>0.1]
3310it [14:43,  2.40it/s, bound:1363 nc:333 ncall:4.8e+05 eff:0.7% logz=43.17+/-0.19 dlogz:7.754>0.1]
3312it [14:47,  1.36it/s, bound:1366 nc:637 ncall:4.8e+05 eff:0.7% logz=43.18+/-0.19 dlogz:7.742>0.1]
