
0it [00:00, ?it/s]
5769it [47:17,  1.67it/s, bound:4112 nc:240 ncall:1.5e+06 eff:0.4% logz=45.64+/-0.22 dlogz:0.585>0.1]
5771it [47:18,  2.28it/s, bound:4114 nc:300 ncall:1.5e+06 eff:0.4% logz=45.64+/-0.22 dlogz:0.582>0.1]
5773it [47:18,  3.06it/s, bound:4116 nc:384 ncall:1.5e+06 eff:0.4% logz=45.64+/-0.22 dlogz:0.580>0.1]
5775it [47:22,  1.07it/s, bound:4118 nc:405 ncall:1.5e+06 eff:0.4% logz=45.64+/-0.22 dlogz:0.577>0.1]
5777it [47:23,  1.48it/s, bound:4120 nc:442 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.575>0.1]
5779it [47:23,  2.02it/s, bound:4122 nc:320 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.572>0.1]
5781it [47:23,  2.70it/s, bound:4124 nc:376 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.570>0.1]
5783it [47:27,  1.10it/s, bound:4126 nc:404 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.567>0.1]
5785it [47:27,  1.52it/s, bound:4128 nc:386 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.565>0.1]
5787it [47:28,  2.07it/s, bound:4130 nc:361 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.563>0.1]
5789it [47:28,  2.79it/s, bound:4132 nc:441 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.560>0.1]
5791it [47:32,  1.09it/s, bound:4134 nc:375 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.558>0.1]
5793it [47:32,  1.51it/s, bound:4136 nc:399 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.556>0.1]
5795it [47:32,  2.02it/s, bound:4139 nc:638 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.553>0.1]
5797it [47:37,  1.04s/it, bound:4141 nc:298 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.551>0.1]
5799it [47:37,  1.33it/s, bound:4143 nc:323 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.548>0.1]
5801it [47:37,  1.84it/s, bound:4145 nc:314 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.546>0.1]
5803it [47:37,  2.49it/s, bound:4147 nc:318 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.544>0.1]
5805it [47:42,  1.09it/s, bound:4149 nc:343 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.541>0.1]
5807it [47:42,  1.51it/s, bound:4151 nc:407 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.539>0.1]
5809it [47:42,  2.07it/s, bound:4153 nc:294 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.537>0.1]
5811it [47:42,  2.79it/s, bound:4155 nc:354 ncall:1.5e+06 eff:0.4% logz=45.65+/-0.22 dlogz:0.534>0.1]
5813it [47:46,  1.13it/s, bound:4157 nc:291 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.532>0.1]
5815it [47:46,  1.57it/s, bound:4159 nc:393 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.530>0.1]
5817it [47:47,  2.14it/s, bound:4161 nc:323 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.528>0.1]
5819it [47:47,  2.85it/s, bound:4163 nc:341 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.525>0.1]
5821it [47:51,  1.09it/s, bound:4165 nc:376 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.523>0.1]
5823it [47:51,  1.50it/s, bound:4167 nc:363 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.521>0.1]
5825it [47:52,  2.04it/s, bound:4169 nc:416 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.519>0.1]
5827it [47:52,  2.73it/s, bound:4171 nc:420 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.516>0.1]
5829it [47:56,  1.11it/s, bound:4173 nc:340 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.514>0.1]
5831it [47:56,  1.53it/s, bound:4175 nc:343 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.512>0.1]
5833it [47:56,  2.08it/s, bound:4177 nc:388 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.510>0.1]
5835it [47:56,  2.78it/s, bound:4179 nc:400 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.507>0.1]
5837it [48:01,  1.10it/s, bound:4181 nc:363 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.505>0.1]
5839it [48:01,  1.52it/s, bound:4183 nc:445 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.503>0.1]
5841it [48:01,  2.07it/s, bound:4185 nc:291 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.501>0.1]
5843it [48:01,  2.77it/s, bound:4187 nc:305 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.499>0.1]
5845it [48:05,  1.18it/s, bound:4189 nc:383 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.496>0.1]
5847it [48:05,  1.63it/s, bound:4191 nc:374 ncall:1.5e+06 eff:0.4% logz=45.66+/-0.22 dlogz:0.494>0.1]
5849it [48:05,  2.23it/s, bound:4193 nc:321 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.492>0.1]
5851it [48:06,  2.99it/s, bound:4195 nc:349 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.490>0.1]
5853it [48:09,  1.23it/s, bound:4197 nc:324 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.488>0.1]
5855it [48:10,  1.71it/s, bound:4199 nc:337 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.486>0.1]
5857it [48:10,  2.32it/s, bound:4201 nc:315 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.484>0.1]
5859it [48:10,  3.12it/s, bound:4203 nc:290 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.481>0.1]
5861it [48:14,  1.10it/s, bound:4205 nc:348 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.479>0.1]
5863it [48:15,  1.53it/s, bound:4207 nc:394 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.477>0.1]
5865it [48:15,  2.09it/s, bound:4209 nc:420 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.475>0.1]
5867it [48:15,  2.81it/s, bound:4211 nc:347 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.473>0.1]
5869it [48:19,  1.14it/s, bound:4213 nc:396 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.471>0.1]
5871it [48:19,  1.58it/s, bound:4215 nc:345 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.469>0.1]
5873it [48:19,  2.15it/s, bound:4217 nc:389 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.467>0.1]
5875it [48:19,  2.89it/s, bound:4219 nc:382 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.465>0.1]
5877it [48:24,  1.05it/s, bound:4221 nc:336 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.463>0.1]
5879it [48:24,  1.44it/s, bound:4223 nc:334 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.461>0.1]
5881it [48:24,  1.97it/s, bound:4225 nc:384 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.459>0.1]
5883it [48:25,  2.63it/s, bound:4227 nc:368 ncall:1.5e+06 eff:0.4% logz=45.67+/-0.22 dlogz:0.457>0.1]
5885it [48:30,  1.01it/s, bound:4229 nc:304 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.647>0.1]
5886it [48:30,  1.20it/s, bound:4230 nc:  1 ncall:1.5e+06 eff:0.4% logz=45.77+/-0.22 dlogz:0.178>0.1]
5888it [48:30,  1.71it/s, bound:4232 nc:414 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.643>0.1]
5890it [48:30,  2.38it/s, bound:4234 nc:416 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.640>0.1]
5892it [48:30,  3.22it/s, bound:4236 nc:446 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.638>0.1]
5894it [48:34,  1.12it/s, bound:4238 nc:401 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.635>0.1]
5896it [48:35,  1.56it/s, bound:4240 nc:367 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.633>0.1]
5898it [48:35,  2.16it/s, bound:4242 nc:405 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.630>0.1]
5900it [48:35,  2.89it/s, bound:4244 nc:369 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.627>0.1]
5902it [48:39,  1.07it/s, bound:4246 nc:371 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.625>0.1]
5904it [48:40,  1.49it/s, bound:4248 nc:333 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.622>0.1]
5906it [48:40,  2.04it/s, bound:4250 nc:375 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.620>0.1]
5908it [48:40,  2.74it/s, bound:4252 nc:423 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.617>0.1]
5910it [48:44,  1.08it/s, bound:4254 nc:375 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.615>0.1]
5912it [48:44,  1.49it/s, bound:4256 nc:326 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.612>0.1]
5915it [48:45,  2.32it/s, bound:4258 nc:323 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.608>0.1]
5917it [48:50,  1.00it/s, bound:4260 nc:384 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.606>0.1]
5918it [48:50,  1.17it/s, bound:4261 nc:407 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.605>0.1]
5920it [48:50,  1.64it/s, bound:4263 nc:379 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.602>0.1]
5921it [48:50,  1.94it/s, bound:4264 nc:427 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.601>0.1]
5923it [48:50,  2.73it/s, bound:4266 nc:414 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.599>0.1]
5925it [48:54,  1.06it/s, bound:4268 nc:358 ncall:1.5e+06 eff:0.4% logz=45.68+/-0.22 dlogz:0.596>0.1]
5926it [48:55,  1.27it/s, bound:4269 nc:  1 ncall:1.5e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.285>0.1]
5928it [48:55,  1.86it/s, bound:4271 nc:392 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.592>0.1]
5929it [48:55,  2.23it/s, bound:4272 nc:  1 ncall:1.5e+06 eff:0.4% logz=45.81+/-0.23 dlogz:0.057>0.1]
5931it [48:55,  3.17it/s, bound:4274 nc:391 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.589>0.1]
5933it [49:00,  1.03s/it, bound:4276 nc:442 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.586>0.1]
5935it [49:00,  1.38it/s, bound:4278 nc:336 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.584>0.1]
5937it [49:00,  1.92it/s, bound:4280 nc:379 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.581>0.1]
5939it [49:00,  2.60it/s, bound:4282 nc:311 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.579>0.1]
5941it [49:05,  1.05s/it, bound:4284 nc:454 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.577>0.1]
5943it [49:06,  1.33it/s, bound:4286 nc:417 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.574>0.1]
5945it [49:06,  1.82it/s, bound:4288 nc:422 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.572>0.1]
5947it [49:06,  2.48it/s, bound:4290 nc:415 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.569>0.1]
5949it [49:10,  1.06it/s, bound:4292 nc:389 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.567>0.1]
5951it [49:10,  1.46it/s, bound:4294 nc:423 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.565>0.1]
5953it [49:11,  2.01it/s, bound:4296 nc:400 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.562>0.1]
5955it [49:11,  2.65it/s, bound:4299 nc:747 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.560>0.1]
5957it [49:15,  1.09it/s, bound:4301 nc:300 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.558>0.1]
5959it [49:15,  1.52it/s, bound:4303 nc:388 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.555>0.1]
5961it [49:15,  2.08it/s, bound:4305 nc:352 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.553>0.1]
5963it [49:15,  2.82it/s, bound:4307 nc:410 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.551>0.1]
5965it [49:19,  1.21it/s, bound:4309 nc:379 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.548>0.1]
5967it [49:19,  1.66it/s, bound:4311 nc:358 ncall:1.5e+06 eff:0.4% logz=45.69+/-0.22 dlogz:0.546>0.1]
5969it [49:20,  2.25it/s, bound:4313 nc:459 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.544>0.1]
5971it [49:20,  3.00it/s, bound:4315 nc:282 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.542>0.1]
5973it [49:25,  1.01it/s, bound:4317 nc:459 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.539>0.1]
5975it [49:25,  1.39it/s, bound:4319 nc:399 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.537>0.1]
5977it [49:25,  1.90it/s, bound:4321 nc:352 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.535>0.1]
5979it [49:25,  2.54it/s, bound:4323 nc:378 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.533>0.1]
5981it [49:30,  1.05it/s, bound:4325 nc:306 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.530>0.1]
5983it [49:30,  1.44it/s, bound:4327 nc:373 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.528>0.1]
5984it [49:30,  1.69it/s, bound:4328 nc:275 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.527>0.1]
5985it [49:30,  1.98it/s, bound:4330 nc:730 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.526>0.1]
5986it [49:30,  2.41it/s, bound:4331 nc:396 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.525>0.1]
5987it [49:35,  1.45s/it, bound:4332 nc:379 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.524>0.1]
5988it [49:35,  1.10s/it, bound:4333 nc:  1 ncall:1.5e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.294>0.1]
5990it [49:35,  1.48it/s, bound:4335 nc:392 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.520>0.1]
5992it [49:36,  2.22it/s, bound:4337 nc:365 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.518>0.1]
5994it [49:36,  3.10it/s, bound:4339 nc:320 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.516>0.1]
5996it [49:41,  1.04s/it, bound:4341 nc:400 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.514>0.1]
5998it [49:41,  1.37it/s, bound:4343 nc:476 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.553>0.1]
6000it [49:41,  1.92it/s, bound:4345 nc:434 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.551>0.1]
6002it [49:41,  2.62it/s, bound:4347 nc:323 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.548>0.1]
6004it [49:46,  1.00it/s, bound:4349 nc:359 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.546>0.1]
6006it [49:46,  1.39it/s, bound:4351 nc:347 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.544>0.1]
6008it [49:46,  1.88it/s, bound:4353 nc:399 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.542>0.1]
6010it [49:46,  2.51it/s, bound:4355 nc:421 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.539>0.1]
6012it [49:51,  1.05it/s, bound:4357 nc:428 ncall:1.5e+06 eff:0.4% logz=45.70+/-0.22 dlogz:0.537>0.1]
6014it [49:51,  1.44it/s, bound:4359 nc:414 ncall:1.5e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.535>0.1]
6015it [49:51,  1.67it/s, bound:4361 nc:667 ncall:1.5e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.534>0.1]
6017it [49:51,  2.35it/s, bound:4363 nc:348 ncall:1.5e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.531>0.1]
6018it [49:56,  1.23s/it, bound:4364 nc:421 ncall:1.5e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.530>0.1]
6020it [49:56,  1.21it/s, bound:4366 nc:411 ncall:1.5e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.528>0.1]
6022it [49:56,  1.74it/s, bound:4368 nc:388 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.526>0.1]
6024it [49:57,  2.41it/s, bound:4370 nc:304 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.524>0.1]
6025it [49:57,  2.80it/s, bound:4371 nc:383 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.523>0.1]
6026it [50:01,  1.26s/it, bound:4372 nc:419 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.522>0.1]
6027it [50:01,  1.01it/s, bound:4373 nc:  1 ncall:1.6e+06 eff:0.4% logz=45.75+/-0.22 dlogz:0.281>0.1]
6028it [50:01,  1.29it/s, bound:4374 nc:376 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.519>0.1]
6030it [50:02,  2.06it/s, bound:4376 nc:354 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.517>0.1]
6031it [50:02,  2.52it/s, bound:4377 nc:375 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.516>0.1]
6033it [50:02,  3.67it/s, bound:4379 nc:368 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.514>0.1]
6035it [50:07,  1.05s/it, bound:4381 nc:382 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.512>0.1]
6036it [50:07,  1.16it/s, bound:4382 nc:404 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.511>0.1]
6038it [50:07,  1.74it/s, bound:4384 nc:332 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.508>0.1]
6040it [50:07,  2.47it/s, bound:4386 nc:353 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.506>0.1]
6042it [50:11,  1.03it/s, bound:4388 nc:391 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.504>0.1]
6043it [50:12,  1.21it/s, bound:4390 nc:638 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.503>0.1]
6045it [50:12,  1.78it/s, bound:4392 nc:357 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.501>0.1]
6046it [50:12,  2.13it/s, bound:4393 nc:379 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.500>0.1]
6048it [50:12,  3.04it/s, bound:4395 nc:317 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.498>0.1]
6049it [50:16,  1.16s/it, bound:4396 nc:396 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.497>0.1]
6050it [50:17,  1.09it/s, bound:4397 nc:335 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.496>0.1]
6052it [50:17,  1.71it/s, bound:4399 nc:297 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.494>0.1]
6054it [50:17,  2.47it/s, bound:4401 nc:392 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.491>0.1]
6056it [50:17,  3.45it/s, bound:4403 nc:249 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.489>0.1]
6058it [50:22,  1.02it/s, bound:4405 nc:404 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.487>0.1]
6060it [50:22,  1.44it/s, bound:4407 nc:313 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.485>0.1]
6062it [50:22,  1.98it/s, bound:4409 nc:428 ncall:1.6e+06 eff:0.4% logz=45.71+/-0.22 dlogz:0.483>0.1]
6064it [50:22,  2.69it/s, bound:4411 nc:383 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.481>0.1]
6066it [50:27,  1.05it/s, bound:4413 nc:365 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.479>0.1]
6067it [50:34,  2.06s/it, bound:4414 nc:421 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.478>0.1]
6069it [50:34,  1.39s/it, bound:4416 nc:328 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.476>0.1]
6071it [50:34,  1.04it/s, bound:4418 nc:330 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.474>0.1]
6073it [50:38,  1.31s/it, bound:4420 nc:290 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.472>0.1]
6075it [50:39,  1.08it/s, bound:4422 nc:378 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.470>0.1]
6077it [50:39,  1.51it/s, bound:4424 nc:305 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.468>0.1]
6079it [50:39,  2.06it/s, bound:4426 nc:402 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.466>0.1]
6081it [50:44,  1.10s/it, bound:4428 nc:439 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.464>0.1]
6083it [50:44,  1.27it/s, bound:4430 nc:308 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.462>0.1]
6085it [50:44,  1.77it/s, bound:4432 nc:295 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.460>0.1]
6087it [50:44,  2.41it/s, bound:4434 nc:428 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.458>0.1]
6089it [50:48,  1.09it/s, bound:4436 nc:377 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.456>0.1]
6091it [50:49,  1.52it/s, bound:4438 nc:397 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.454>0.1]
6093it [50:49,  2.07it/s, bound:4440 nc:290 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.452>0.1]
6095it [50:49,  2.84it/s, bound:4442 nc:  1 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.389>0.1]
6097it [50:53,  1.16it/s, bound:4444 nc:427 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.448>0.1]
6099it [50:53,  1.60it/s, bound:4446 nc:335 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.446>0.1]
6101it [50:53,  2.18it/s, bound:4448 nc:332 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.444>0.1]
6103it [50:53,  2.93it/s, bound:4450 nc:394 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.442>0.1]
6105it [50:58,  1.08it/s, bound:4452 nc:396 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.440>0.1]
6107it [50:58,  1.50it/s, bound:4454 nc:302 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.439>0.1]
6109it [50:58,  2.07it/s, bound:4456 nc:287 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.437>0.1]
6111it [50:58,  2.77it/s, bound:4458 nc:485 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.435>0.1]
6113it [51:03,  1.08it/s, bound:4460 nc:398 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.433>0.1]
6115it [51:03,  1.50it/s, bound:4462 nc:342 ncall:1.6e+06 eff:0.4% logz=45.72+/-0.22 dlogz:0.431>0.1]
6117it [51:03,  2.05it/s, bound:4464 nc:304 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.429>0.1]
6119it [51:03,  2.76it/s, bound:4466 nc:382 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.427>0.1]
6121it [51:08,  1.01it/s, bound:4467 nc:258 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.425>0.1]
6123it [51:08,  1.40it/s, bound:4469 nc:375 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.424>0.1]
6125it [51:08,  1.90it/s, bound:4471 nc:314 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.422>0.1]
6127it [51:09,  2.55it/s, bound:4473 nc:334 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.420>0.1]
6129it [51:13,  1.01it/s, bound:4475 nc:317 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.418>0.1]
6131it [51:13,  1.40it/s, bound:4477 nc:379 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.416>0.1]
6133it [51:14,  1.91it/s, bound:4479 nc:384 ncall:1.6e+06 eff:0.4% logz=45.73+/-0.22 dlogz:0.414>0.1]
